Index,Project,Text,Class,isSATD,Predict_sft-35
290,Poi,"/*      * Apply a custom filter     *     * <p>     * A custom AutoFilter specifies an operator and a value.     * There can be at most two customFilters specified, and in that case the parent element     * specifies whether the two conditions are joined by 'and' or 'or'. For any cells whose     * values do not meet the specified criteria, the corresponding rows shall be hidden from     * view when the filter is applied.     * </p>     *     * <p>     * Example:     * <blockquote><pre>     *  AutoFilter filter = sheet.setAutoFilter(CellRangeAddress.valueOf(""""A1:F200""""));     *  filter.applyFilter(0, FilterOperator.GreaterThanOrEqual"""", """"0.2"""");     *  filter.applyFilter(1, FilterOperator.LessThanOrEqual"""""""", """"0.5"""");     * </pre></blockquote>     * </p>     *     * @param columnIndex 0-based column index     * @param operator the operator to apply     * @param criteria top or bottom value used in the filter criteria.     *     * TODO YK: think how to combine AutoFilter with with DataValidationConstraint, they are really close relatives     * void applyFilter(int columnIndex, FilterOperator operator, String criteria);      */",Design,1, Design
312,Poi,//  FIXME: may want to defer to the TempFile with a persistent file creation strategy to the test output dir,Design,1, Design
313,Poi,//  TODO Figure out if we're in 1900 or 1904   EXCEL functions round up nearly a half second (probably to prevent floating point,Design,1, Design
322,Poi,//  Index the Parent Group chunks for easy lookup   TODO Is this the right way?,Design,1, Design
347,Poi,"/* 	 * Formats the given numeric of date cells contents as a String, in as	 * close as we can to the way that Excel would do so. Uses the various	 * format records to manage this.	 *	 * TODO - move this to a central class in such a way that hssf.usermodel can	 * make use of it too	 * 	 * @param cell the cell	 * 	 * @return the given numeric of date cells contents as a String	  */",Design,1, Design
350,Poi,"//  Work out what to add the picture to, then add both the    picture and the relationship for it   TODO Should we have an interface for this sort of thing?",Design,1, Design
353,Poi,/*      * Check if cell range A contains cell range B (B <= A)     *      * TODO: move this into {@link CellRangeAddressBase}     *      * @param crA cell range A     * @param crB cell range B     * @return true if cell range A contains cell range B      */,Design,1, Design
365,Poi,"//  TODO Could we do the read-only case with MapMode.PRIVATE instead?   See https://docs.oracle.com/javase/7/docs/api/java/nio/channels/FileChannel.MapMode.html#PRIVATE   Or should we have 3 modes instead of the current boolean -     read-write, read-only, read-to-write-elsewhere?",Design,1, Design
367,Poi,//  TODO - refactor cell reference parsing logic to one place.   Current known incarnations:     FormulaParser.GetName()     CellReference.parseSheetName() (here)     AreaReference.separateAreaRefs()     SheetNameFormatter.format() (inverse),Design,1, Design
379,Poi,"/*      * TODO - while this is internally consistent, I'm not     *  completely clear in all cases what it's supposed to     *  be doing... Someone who understands the goals a little     *  better should really review this!      */",Design,1, Design
427,Poi,/*  * Collection of convenience chunks for standard parts of the MSG file. *  * Not all of these will be present in any given file. *  * A partial list is available at: * http://msdn.microsoft.com/en-us/library/ms526356%28v=exchg.10%29.aspx *  * TODO Deprecate the public Chunks in favour of Property Lookups  */,Design,1, Design
428,Poi,//  TODO Streaming write support   TODO  then convert fixed sized write to use streaming internally   TODO Append write support (probably streaming),Design,1, Design
432,Poi,/*  * Simple interface describing both {@link XWPFParagraph} * and {@link XWPFSDT} * <p> * TODO Should this be based on / extend {@link Paragraph}?  */,Design,1, Design
436,Poi,"/*       * TODO - make HSSFComment more consistent when created vs read from file.      * Currently HSSFComment has two main forms (corresponding to the two constructors).   There      * are certain operations that only work on comment objects in one of the forms (e.g. deleting      * comments).      * POI is also deficient in its management of RowRecord fields firstCol and lastCol.  Those      * fields are supposed to take comments into account, but POI does not do this yet (feb 2009).      * It seems like HSSFRow should manage a collection of local HSSFComments       */",Design,1, Design
438,Poi,//  TODO: init classId directly in the constructor when old statics have been removed from ClassID,Design,1, Design
455,Poi,//  FIXME this should be changed to private and the class marked final once HSSFDateUtil can be removed,Design,1, Design
458,Poi,"//  TODO: we need to find the two points for gradient - the problem is, which point at the outline   do you take? My solution would be to apply the gradient rotation to the shape in reverse   and then scan the shape for the largest possible horizontal distance",Design,1, Design
470,Poi,"//  TODO: fix gradient types, this mismatches with the MS-ODRAW definition ...   need to handle (not only) the type (radial,rectangular,linear),   the direction, e.g. top right, and bounds (e.g. for rectangular boxes)",Design,1, Design
481,Poi,//  TODO - this is messy   Not the most efficient way but the other way was causing too many bugs,Design,1, Design
483,Poi,"//  TODO: this could/should be delegated to the Enum type, but that's in the usermodel package,   we may not want evaluation code there.  Of course, maybe the enum should go here in formula,   and not be returned by the SS model, but then we need the XSSF rule to expose the raw OOXML   type value, which isn't ideal either.",Design,1, Design
491,Poi,"/*  * Default Paragraph style, from which other styles will override * TODO Share logic with {@link XWPFParagraph} which also uses CTPPr  */",Design,1, Design
498,Poi,//  TODO: Verify that the version syntax is valid by parsing with a version-aware parser like   org.apache.maven.artifact.versioning.DefaultArtifactVersion,Design,1, Design
499,Poi,"//  TODO: placement id only ""SHOULD"" be unique ... check other placeholders on sheet for unique id",Design,1, Design
530,Poi,//  TODO - put unknown OBJ sub-records in a different class   unknown sids in the range 0x0004-0x0013 are probably 'sub-records' of ObjectRecord   those sids are in a different number space.,Design,1, Design
555,SpringFramework,"//  TODO following lines are a workaround for Hibernate bug   If Hibernate throws an exception due to flush(),   it actually HAS flushed, meaning that the database   was updated outside the transaction",Design,1, Design
563,SpringFramework,"//  TODO if you change type pattern from org.springframework.beans..*   to org.springframework..* it also matches introduction.   Perhaps generated advisor bean definition could be made to depend   on the introduction, in which case this would not be a problem.",Design,1, Design
565,SpringFramework,//  TODO is this caching safe - passing the expression around will mean this executor is also being passed around,Design,1, Design
567,SpringFramework,//  TODO might want to control this behaviour...   Do we really want to call remove after a remote exception?,Design,1, Design
584,SpringFramework,"//  This is a hack to be able to get the generated key from a database that doesn't support   get generated keys feature. HSQL is one, PostgreSQL is another. Postgres uses a RETURNING   clause while HSQL uses a second query that has to be executed with the same connection.",Design,1, Design
607,Tomcat,"//  TODO: Name validation takes place in Cookie and cannot be configured         per Context. Moving it to here would allow per Context config         but delay validation until the header is generated. However,         the spec requires an IllegalArgumentException on Cookie",Design,1, Design
610,Tomcat,//  The Range header is present but not formatted correctly.   Could argue for a 400 response but 416 is more specific.   There is also the option to ignore the (invalid) Range header.   RFC7233#4.4 notes that many servers do ignore the Range header in   these circumstances but Tomcat has always returned a 416.,Design,1, Design
611,Tomcat,//  TODO: Should the createWebResourceSet() methods be removed to some         utility class for file system based resource sets?,Design,1, Design
621,Tomcat,//  16 MB should be more than enough for Tomcat   TODO: Refactoring this entire class so it uses streaming rather than         buffering the entire set of files in memory would make it more         widely useful.,Design,1, Design
